asset_hash,name,name_candidates,candidate_count,resolved,types,wads,aset_rows,block_count,example_block
0x1F3EC697,outpost_bld_warehouse01_lod,outpost_bld_warehouse01_lod,1,1,texture,vz.wad,1,1,blocks\VZ\c30773_P000_Q3.block
0x1F40E16A,civ_att_journalist_acca_nm,civ_att_journalist_acca_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c32138_P000_Q3.block
0x1F4162D6,,,0,0,texture,vz.wad,1,1,blocks\VZ\pmcoutpost_bld_dock_P000_Q3.block
0x1F422D4C,estate_bld_mansion02_stair,estate_bld_mansion02_stair,1,1,texture,vz.wad,1,1,blocks\VZ\c30610_P000_Q3.block
0x1F44AF8E,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x1F48E59C,pmc_veh_truck_esv_hood_sm,pmc_veh_truck_esv_hood_sm,1,1,texture,vz.wad,1,1,blocks\VZ\pmc_veh_truck_esv_P000_Q3.block
0x1F4970B1,all_m1a2_driverhatch_actionhijack_getin_section04looph_fb,all_m1a2_driverhatch_actionhijack_getin_section04looph_fb,1,1,animation,vz.wad,1,1,blocks\VZ\hijack_m1a2_P000_Q3.block
0x1F4A65BD,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x1F4B1696,groutpost_bld_shackperm03_pristine_lod,groutpost_bld_shackperm03_pristine_lod,1,1,texture,vz.wad,1,1,blocks\VZ\c30529_P000_Q3.block
0x1F4C43A6,vzoutpost_bld_barrackreinforced_wall_sm,vzoutpost_bld_barrackreinforced_wall_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c31158_P000_Q3.block
0x1F521CF4,,,0,0,terrainmesh,vz.wad,1,1,blocks\VZ\c30166_P000_Q3.block
0x1F5390BD,vz_state_chi_fuel_amazon_tinygeometry_tgr22_tgc07_0x00143a82,vz_state_chi_fuel_amazon_tinygeometry_tgr22_tgc07_0x00143a82,1,1,model,vz.wad,1,1,blocks\VZ\c34215_P000_Q3.block
0x1F54DD68,japanese_20_31,japanese_20_31,1,1,texture,vz.wad,1,1,blocks\VZ\japanese_P000_Q3.block
0x1F54EAF4,groutpost_bld_shacktall01_scale_ruin_dm,groutpost_bld_shacktall01_scale_ruin_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c30533_P000_Q3.block
0x1F597CFB,,,0,0,texture,shell.wad,1,1,blocks\Shell\scaleform_shell_P000_Q3.block
0x1F5BDA8B,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehicleclassanimgroup_foodstand_P000_Q3.block
0x1F60E7C1,groutpost_bld_shackcave250_sm,groutpost_bld_shackcave250_sm,1,1,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x1F630C53,vz_state_gurjob005_staging_tinygeometry_0x00143bfa,vz_state_gurjob005_staging_tinygeometry_0x00143bfa,1,1,texture,vz.wad,1,1,blocks\VZ\c31436_P000_Q3.block
0x1F65E5A7,,,0,0,lineregion,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x1F65E8E0,ch_hum_elite_head,ch_hum_elite_head,1,1,texture,vz.wad,1,1,blocks\VZ\c31477_P000_Q3.block
0x1F661132,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehicleclassanimgroup_autolargea_P000_Q3.block
0x1F664A07,,,0,0,texture,shell.wad,1,1,blocks\Shell\scaleform_shell_P000_Q3.block
0x1F67B0B9,aloutpost_bld_helipad_green_dm,aloutpost_bld_helipad_green_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c30087_P000_Q3.block
0x1F68680D,ch_veh_boat_destroyer_doors_dm,ch_veh_boat_destroyer_doors_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c32071_P000_Q3.block
0x1F69713D,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x1F6A83B6,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x1F6B1B55,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x1F6DC562,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x1F6E9CF4,vzoutpost_bld_takeover01_oc_nm,vzoutpost_bld_takeover01_oc_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c30930_P000_Q3.block
0x1F6FB860,,,0,0,terrainmesh,vz.wad,1,1,blocks\VZ\c30714_P000_Q3.block
0x1F7435DF,,,0,0,effect,vz.wad,1,1,blocks\VZ\effects_P000_Q3.block
0x1F743FBE,merida_universityfence_sm,merida_universityfence_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c32837_P000_Q3.block
0x1F746ABF,ocoutpost_wallgate,ocoutpost_wallgate,1,1,model;texture,vz.wad,2,2,blocks\VZ\c30322_P000_Q3.block
0x1F77AC23,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehicleclassanimgroup_truckmid_P000_Q3.block
0x1F7B5BC6,global_veh_68valiant_wheel,global_veh_68valiant_wheel,1,1,texture,vz.wad,1,1,blocks\VZ\c30555_P000_Q3.block
0x1F816E61,countdown_circle,countdown_circle,1,1,texture,vz.wad,1,1,blocks\VZ\c32211_P000_Q3.block
0x1F81F636,industrial_bld_warehousesmall01_ruin_lod,industrial_bld_warehousesmall01_ruin_lod,1,1,texture,vz.wad,1,1,blocks\VZ\c30623_P000_Q3.block
0x1F822D5F,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_ah1z_P000_Q3.block
0x1F84F8CC,margarita_bld_club01_wall_ruin_nm,margarita_bld_club01_wall_ruin_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c31491_P000_Q3.block
0x1F8AEF3E,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x1F8E7CC2,,,0,0,lowresterrain,vz.wad,1,1,blocks\VZ\low_res_terrain_P000_Q3.block
0x1F91522F,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x1F915846,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x1F9224CF,vehicles_car_van,vehicles_car_van,1,1,texture,vz.wad,1,1,blocks\VZ\scaleform_pdavehiclesicons_P000_Q3.block
0x1F922CAD,global_ruindebris03_nm,global_ruindebris03_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c39999_P000_Q3.block
0x1F9366F5,shanty_env_tree02_imposter_dm,shanty_env_tree02_imposter_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c33372_P000_Q3.block
0x1F975119,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x1F9990AC,groutpost_bld_bunkersandbag_ruin_lod,groutpost_bld_bunkersandbag_ruin_lod,1,1,texture,vz.wad,1,1,blocks\VZ\c30330_P000_Q3.block
0x1F99B256,vz_caracas_tiny_tinygeometry_tgr30_tgc14_0x00144003,vz_caracas_tiny_tinygeometry_tgr30_tgc14_0x00144003,1,1,model,vz.wad,1,1,blocks\VZ\c31302_P000_Q3.block
0x1F9CA22C,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_m1a2_P000_Q3.block
0x1F9CC9F1,CHICON008,CHICON008;ChiCon008;Chicon008;chiCon008;chicon008,5,1,script,vz.wad,1,1,blocks\VZ\scripts_vz_P000_Q3.block
0x1F9D181A,al_veh_apc_stryker_atgm_lod_dm,al_veh_apc_stryker_atgm_lod_dm,1,1,texture,vz.wad,1,1,blocks\VZ\al_veh_apc_at_P000_Q3.block
0x1FA4BF9A,cumana_bld_hoteltwostar01_floor_dm,cumana_bld_hoteltwostar01_floor_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c30491_P000_Q3.block
0x1FA4D025,vz_gua_billboard,vz_gua_billboard,1,1,layer,vz.wad,1,1,blocks\VZ\layers_static_P000_Q3.block
0x1FA5C872,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x1FA74E0A,,,0,0,scrub,vz.wad,1,1,blocks\VZ\c31258_P000_Q3.block
0x1FAC5B3B,vzoutpost_bld_pillbox_ground_dm,vzoutpost_bld_pillbox_ground_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c30882_P000_Q3.block
0x1FAF32BC,,,0,0,lowresterrain,vz.wad,1,1,blocks\VZ\low_res_terrain_P000_Q3.block
0x1FAF95D6,pr_hum_thugfemale_a_hair_nm,pr_hum_thugfemale_a_hair_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c30952_P000_Q3.block
0x1FB5E750,commercial_bld_segment8x16a_ruin_sm,commercial_bld_segment8x16a_ruin_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c30546_P000_Q3.block
0x1FB6DBA5,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehicleclassanimgroup_tank_P000_Q3.block
0x1FB7316F,Vz_State_OilJob012_02_Staging,Vz_State_OilJob012_02_Staging;vz_state_oiljob012_02_staging,2,1,layer,vz.wad,1,1,blocks\VZ\vz_state_oiljob012_02_staging_P000_Q3.block
0x1FB74B03,city_bld_standalone01_ruin_lod,city_bld_standalone01_ruin_lod,1,1,texture,vz.wad,1,1,blocks\VZ\c30741_P000_Q3.block
0x1FB76E9D,,,0,0,effect,vz.wad,1,1,blocks\VZ\effects_P000_Q3.block
0x1FB827EC,,,0,0,scrub,vz.wad,1,1,blocks\VZ\c30441_P000_Q3.block
0x1FB8C3AA,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_50cal_P000_Q3.block
0x1FB95B74,global_tablefolding,global_tablefolding,1,1,model;texture,vz.wad,2,1,blocks\VZ\c32523_P000_Q3.block
0x1FBBDCE2,vzoutpost_bld_garage_roof_ruin_dm,vzoutpost_bld_garage_roof_ruin_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c30622_P000_Q3.block
0x1FBC88E4,merida_bld_soccerstadium_pristine_lod,merida_bld_soccerstadium_pristine_lod,1,1,texture,vz.wad,1,1,blocks\VZ\c30580_P000_Q3.block
0x1FBFBB4B,,,0,0,model,vz.wad,1,1,blocks\VZ\c33295_P000_Q3.block
0x1FBFDFBA,global_veh_monstertruck_dm,global_veh_monstertruck_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c32535_P000_Q3.block
0x1FC2C9CC,,,0,0,effect,vz.wad,1,1,blocks\VZ\effects_P000_Q3.block
0x1FC4F978,vz_caracas_tiny_tinygeometry_tgr26_tgc10_0x00143ff3,vz_caracas_tiny_tinygeometry_tgr26_tgc10_0x00143ff3,1,1,model,vz.wad,1,1,blocks\VZ\c31334_P000_Q3.block
0x1FC9A8B1,village_bld_food02_leave_dm,village_bld_food02_leave_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c31111_P000_Q3.block
0x1FCA9736,,,0,0,terrainmesh,vz.wad,1,1,blocks\VZ\c31349_P000_Q3.block
0x1FCB29E7,merida_bld_pmcautoshop_wallb_nm,merida_bld_pmcautoshop_wallb_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c30324_P000_Q3.block
0x1FCB77FB,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x1FCC7DF2,oc_hum_executive_female_head_sm,oc_hum_executive_female_head_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c33010_P000_Q3.block
0x1FCD68AD,,,0,0,lineregion,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x1FCE0D14,support_laser_guided_bomb,support_laser_guided_bomb,1,1,texture,vz.wad,1,1,blocks\VZ\scaleform_pdasupporticons_P000_Q3.block
0x1FCF00B2,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_wz10_P000_Q3.block
0x1FCF2B8C,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x1FCF9B00,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_weightbench_P000_Q3.block
0x1FCFF529,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x1FD2E6F3,spiel_minorcontract_chi51_chris,spiel_minorcontract_chi51_chris,1,1,script,vz.wad,1,1,blocks\VZ\chi051_con_P000_Q3.block
0x1FD3FCD5,,,0,0,lineregion,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x1FD64E48,teeth_sm,teeth_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c39999_P000_Q3.block
0x1FD97545,gr_att_elite_camouflage,gr_att_elite_camouflage,1,1,texture,vz.wad,1,1,blocks\VZ\c32594_P000_Q3.block
0x1FDBAD32,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_ah1z_P000_Q3.block
0x1FDD0BB1,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_cigarette_P000_Q3.block
0x1FDE0BA3,all_plz45_driverdoor_actionhijack_getin_failsection02_fb,all_plz45_driverdoor_actionhijack_getin_failsection02_fb,1,1,animation,vz.wad,1,1,blocks\VZ\hijack_plz45_P000_Q3.block
0x1FDF880C,groutpost_bld_bunkerbeetle,groutpost_bld_bunkerbeetle,1,1,model,vz.wad,1,1,blocks\VZ\c30497_P000_Q3.block
0x1FDFFA98,,,0,0,texture,shell.wad,1,1,blocks\Shell\scaleform_shell_P000_Q3.block
0x1FE7F6AC,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_m551_P000_Q3.block
0x1FE868D5,Vz_CommonLocations,Vz_CommonLocations,1,1,layer,vz.wad,1,1,blocks\VZ\layers_static_P000_Q3.block
0x1FE91092,global_fountainsmall_dm,global_fountainsmall_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c31120_P000_Q3.block
0x1FEB3BA1,,,0,0,lineregion,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x1FF6953D,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x1FF94E26,civ_veh_boat_smallfishing_dm,civ_veh_boat_smallfishing_dm,1,1,texture,vz.wad,1,1,blocks\VZ\civ_veh_boat_smallfishing_P000_Q3.block
0x1FF9F22C,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x1FFA8994,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x1FFD2272,,,0,0,scrub,vz.wad,1,1,blocks\VZ\c30070_P000_Q3.block
0x1FFDC70F,commercial_sidewalk_corner_sm,commercial_sidewalk_corner_sm,1,1,texture,vz.wad,1,1,blocks\VZ\commercial_sidewalk_P000_Q3.block
0x200050D6,ch_hum_pilot_lba,ch_hum_pilot_lba,1,1,texture,vz.wad,1,1,blocks\VZ\c32061_P000_Q3.block
0x20005E5B,pmcoutpost_bld_hq_ruin_lod,pmcoutpost_bld_hq_ruin_lod,1,1,texture,vz.wad,1,1,blocks\VZ\c30682_P000_Q3.block
0x2001C986,,,0,0,effect,vz.wad,1,1,blocks\VZ\effects_P000_Q3.block
0x2004A639,,,0,0,animation,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x20058524,city_bld_corner16x32b_ruin_lod,city_bld_corner16x32b_ruin_lod,1,1,texture,vz.wad,1,1,blocks\VZ\c30915_P000_Q3.block
0x20071814,fanfare_new_contact_pr_businesscard_i6,fanfare_new_contact_pr_businesscard_i6,1,1,texture,vz.wad,1,1,blocks\VZ\scaleform_newcontactpirates_P000_Q3.block
0x201046ED,vz_state_chicon005_a_pristine_tinygeometry_tgr13_tgc16_0x00143aae,vz_state_chicon005_a_pristine_tinygeometry_tgr13_tgc16_0x00143aae,1,1,model,vz.wad,1,1,blocks\VZ\c34222_P000_Q3.block
0x2013230C,ch_veh_plane_transport_interior_nm,ch_veh_plane_transport_interior_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c32077_P000_Q3.block
0x20146000,,,0,0,model,vz.wad,1,1,blocks\VZ\effects_P000_Q3.block
0x2014C395,,,0,0,model,vz.wad,1,1,blocks\VZ\c30660_P000_Q3.block
0x20169CED,industrial_att_pipelargeshort_002,industrial_att_pipelargeshort_002,1,1,texture,vz.wad,1,1,blocks\VZ\c39998_P000_Q3.block
0x2016CE39,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x201B61AF,oc_bld_warehouse_interiora_sm,oc_bld_warehouse_interiora_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c31368_P000_Q3.block
0x201CF4B4,village_bld_shacksmall02_roof_ruin_dm,village_bld_shacksmall02_roof_ruin_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c31142_P000_Q3.block
0x201F0FA4,civ_hum_aidworkerfemale_uba,civ_hum_aidworkerfemale_uba,1,1,texture,vz.wad,1,1,blocks\VZ\c32141_P000_Q3.block
0x202228D2,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_tow_P000_Q3.block
0x20267B12,city_bld_skyscraper02_wall,city_bld_skyscraper02_wall,1,1,texture,vz.wad,1,1,blocks\VZ\c30739_P000_Q3.block
0x2026B624,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_f35_P000_Q3.block
0x20322DED,jungle_env_vines01,jungle_env_vines01,1,1,texture,vz.wad,1,1,blocks\VZ\c39998_P000_Q3.block
0x203645D8,caracas_capitolstatue_pedestal_ruin_nm,caracas_capitolstatue_pedestal_ruin_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c30276_P000_Q3.block
0x2037F797,,,0,0,lowresterrain,vz.wad,1,1,blocks\VZ\low_res_terrain_P000_Q3.block
0x203B60F6,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x203BB07F,,,0,0,lowresterrain,vz.wad,1,1,blocks\VZ\low_res_terrain_P000_Q3.block
0x203D3C2E,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehicleclassanimgroup_autolargec_P000_Q3.block
0x203D738B,civ_veh_car_l300_normal_sm,civ_veh_car_l300_normal_sm,1,1,texture,vz.wad,1,1,blocks\VZ\civ_veh_car_l300_normal_P000_Q3.block
0x2041AEAD,,,0,0,scrub,vz.wad,1,1,blocks\VZ\c30795_P000_Q3.block
0x2041E721,pmc_hum_jennifer_ub_sm,pmc_hum_jennifer_ub_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c33232_P000_Q3.block
0x20445655,,,0,0,lineregion,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x20452E32,village_bld_housestilts05_ruin_lod,village_bld_housestilts05_ruin_lod,1,1,texture,vz.wad,1,1,blocks\VZ\c31110_P000_Q3.block
0x20467B06,pr_veh_boat_cutter_02_sm,pr_veh_boat_cutter_02_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c31274_P000_Q3.block
0x20474C2E,global_roof03_nm,global_roof03_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c39998_P000_Q3.block
0x2047914F,industrial_bld_conveyortransition_pristine_lod,industrial_bld_conveyortransition_pristine_lod,1,1,texture,vz.wad,1,1,blocks\VZ\c30172_P000_Q3.block
0x2049E5AF,,,0,0,lowresterrain,vz.wad,1,1,blocks\VZ\low_res_terrain_P000_Q3.block
0x204B8A52,PMC03_Contract_Briefing_Yes_Starter-Chris,PMC03_Contract_Briefing_Yes_Starter-Chris,1,1,animation,vz.wad,1,1,blocks\VZ\pmc003_contract_P000_Q3.block
0x20539E3A,,,0,0,lowresterrain,vz.wad,1,1,blocks\VZ\low_res_terrain_P000_Q3.block
0x2055DE73,,,0,0,lowresterrain,vz.wad,1,1,blocks\VZ\low_res_terrain_P000_Q3.block
0x2059AB91,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehicleclassanimgroup_monstertruck_P000_Q3.block
0x205B8D4B,,,0,0,effect,vz.wad,1,1,blocks\VZ\effects_P000_Q3.block
0x205BAADA,global_bld_potty01_lod_pristine,global_bld_potty01_lod_pristine,1,1,texture,vz.wad,1,1,blocks\VZ\c32329_P000_Q3.block
0x205CB2B7,commercial_bld_corner8x16c_signs,commercial_bld_corner8x16c_signs,1,1,texture,vz.wad,1,1,blocks\VZ\c30545_P000_Q3.block
0x205D071C,,,0,0,scrub,vz.wad,1,1,blocks\VZ\c30092_P000_Q3.block
0x205F22EE,pmcoutpost_bld_hqinterior_details_02_nm,pmcoutpost_bld_hqinterior_details_02_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c31412_P000_Q3.block
0x2061937C,vz_state_alljob005_02_staging_tinygeometry_tgr22_tgc08_0x00143a04,vz_state_alljob005_02_staging_tinygeometry_tgr22_tgc08_0x00143a04,1,1,model,vz.wad,1,1,blocks\VZ\c34174_P000_Q3.block
0x2062031B,,,0,0,lowresterrain,vz.wad,1,1,blocks\VZ\low_res_terrain_P000_Q3.block
0x2063384F,,,0,0,scrub,vz.wad,1,1,blocks\VZ\c31116_P000_Q3.block
0x20646F79,caracas_bld_plazaparquecentral01_ground02_nm,caracas_bld_plazaparquecentral01_ground02_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c39999_P000_Q3.block
0x20654DA0,vzoutpost_bld_garagebunker_wall_damaged_nm,vzoutpost_bld_garagebunker_wall_damaged_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c34527_P000_Q3.block
0x206A099F,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x206AC32A,civ_hum_beachfemale_b_head_nm,civ_hum_beachfemale_b_head_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c30006_P000_Q3.block
0x206D48A0,groutpostinterior_barrela,groutpostinterior_barrela,1,1,texture,vz.wad,1,1,blocks\VZ\c32631_P000_Q3.block
0x20713C82,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x207183F8,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_guerilla_P000_Q3.block
0x20733327,al_veh_truck_hmmwv_armored_50cal_damage_dm,al_veh_truck_hmmwv_armored_50cal_damage_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c31681_P000_Q3.block
0x207384F6,vzoutpost_bld_barrackreinforced_wall_ruin_dm,vzoutpost_bld_barrackreinforced_wall_ruin_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c31159_P000_Q3.block
0x20746748,civ_hum_business_i_lb,civ_hum_business_i_lb,1,1,texture,vz.wad,1,1,blocks\VZ\c31090_P000_Q3.block
0x2079469F,shanty_fencewood_nm,shanty_fencewood_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c39998_P000_Q3.block
0x20796205,maracaiboruins_bld_skyscraper04_walls_ruin_dm,maracaiboruins_bld_skyscraper04_walls_ruin_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c32816_P000_Q3.block
0x207ABAFD,aloutpost_bld_prison_nm,aloutpost_bld_prison_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c30731_P000_Q3.block
0x207AEAB4,village_bld_farming02_wall_dm,village_bld_farming02_wall_dm,1,1,texture,vz.wad,1,1,blocks\VZ\village_bld_farming02_P000_Q3.block
0x207BF915,vz_state_chicon054_captured_tinygeometry_tgr07_tgc12_0x00143acb,vz_state_chicon054_captured_tinygeometry_tgr07_tgc12_0x00143acb,1,1,model,vz.wad,1,1,blocks\VZ\c34233_P000_Q3.block
0x207D7D43,,,0,0,effect,vz.wad,1,1,blocks\VZ\effects_P000_Q3.block
0x207F12DF,caracas_bld_parquecentral03_wall_ruin_dm,caracas_bld_parquecentral03_wall_ruin_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c30026_P000_Q3.block
0x2081DC7B,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x20835960,civ_veh_plane_cessna_lod,civ_veh_plane_cessna_lod,1,1,texture,vz.wad,1,1,blocks\VZ\c32188_P000_Q3.block
0x208501CE,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_mi26_P000_Q3.block
0x20855DC5,,,0,0,scrub,vz.wad,1,1,blocks\VZ\c30989_P000_Q3.block
0x208601E6,city_bld_corner16x16b_ruin_lod,city_bld_corner16x16b_ruin_lod,1,1,texture,vz.wad,1,1,blocks\VZ\c30915_P000_Q3.block
0x20879F61,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_mh53j_P000_Q3.block
0x2087F4CA,global_ruindebris08_dm,global_ruindebris08_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c39999_P000_Q3.block
0x208804C3,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_f35_P000_Q3.block
0x20887E89,shanty_fencestraight01_lod,shanty_fencestraight01_lod,1,1,texture,vz.wad,1,1,blocks\VZ\c30667_P000_Q3.block
0x2088CB35,,,0,0,model,vz.wad,1,1,blocks\VZ\c30789_P000_Q3.block
0x2089E83D,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x208CCC57,vz_terrainglobal_r10_c09_0x00074677,vz_terrainglobal_r10_c09_0x00074677,1,1,texture,vz.wad,1,1,blocks\VZ\c30012_P000_Q3.block
0x208EFBFE,al_veh_airstrike_b2_dm,al_veh_airstrike_b2_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c31660_P000_Q3.block
0x208FF9DF,vz_state_oiljob005_b,vz_state_oiljob005_b,1,1,layer,vz.wad,1,1,blocks\VZ\vz_state_oiljob005_b_P000_Q3.block
0x2091B5D5,,,0,0,terrainmesh,vz.wad,1,1,blocks\VZ\c31403_P000_Q3.block
0x2097EBF2,all_ztz98_driverhatch_actionhijack_getin_section01_fb,all_ztz98_driverhatch_actionhijack_getin_section01_fb,1,1,animation,vz.wad,1,1,blocks\VZ\hijack_ztz98_P000_Q3.block
0x209A6E8F,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_alouette3_P000_Q3.block
0x209C16DF,global_barrelmarketb,global_barrelmarketb,1,1,model,vz.wad,1,1,blocks\VZ\c30463_P000_Q3.block
0x209F6A1B,,,0,0,scrub,vz.wad,1,1,blocks\VZ\c31408_P000_Q3.block
0x20A06847,,,0,0,scrub,vz.wad,1,1,blocks\VZ\c30015_P000_Q3.block
0x20A09661,spiel_job_oil08_jennifer,spiel_job_oil08_jennifer,1,1,script,vz.wad,1,1,blocks\VZ\oil008_job_P000_Q3.block
0x20A0EAC2,vz_state_mar_industrial_act1,vz_state_mar_industrial_act1,1,1,layer,vz.wad,1,1,blocks\VZ\vz_state_mar_industrial_act1_P000_Q3.block
0x20A16344,pr_att_thugfemale_a_acc,pr_att_thugfemale_a_acc,1,1,texture,vz.wad,1,1,blocks\VZ\c30952_P000_Q3.block
0x20A42580,vz_amazon_tiny_tinygeometry_tgr11_tgc09_0x00143fc6,vz_amazon_tiny_tinygeometry_tgr11_tgc09_0x00143fc6,1,1,model,vz.wad,1,1,blocks\VZ\c30194_P000_Q3.block
0x20A42ACA,vz_maracaibo_tiny_tinygeometry_tgr21_tgc28_0x00144e80,vz_maracaibo_tiny_tinygeometry_tgr21_tgc28_0x00144e80,1,1,model,vz.wad,1,1,blocks\VZ\c30758_P000_Q3.block
0x20B0887E,ch_hum_boss_lb_nm,ch_hum_boss_lb_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c32058_P000_Q3.block
0x20B1F873,pmcoutpost_fountain01,pmcoutpost_fountain01,1,1,texture,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x20B3A66F,,,0,0,effect,vz.wad,1,1,blocks\VZ\effects_P000_Q3.block
0x20B90F32,civ_veh_car_w12_z12_wheel_sm,civ_veh_car_w12_z12_wheel_sm,1,1,texture,vz.wad,1,1,blocks\VZ\resident2_P000_Q3.block
0x20BA5E17,global_ruin_interior03_dm,global_ruin_interior03_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c39999_P000_Q3.block
0x20BBA1E6,chinaoutpost_interior_flagpole_nm,chinaoutpost_interior_flagpole_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c32131_P000_Q3.block
