hash,name,name_source,name_candidates,n_models,as_root,in_swit,as_leaf,anim_tracks,anim_skel,depth_min,depth_max,max_bbox,offset,states,example_models
0x0DBE4340,slice1b_propattach08_ruin,rainbow,1,4,0,4,1,0,0,4,4,5.30,1,break_piece|intact,0x086666D2|0x1A1B848F|0x2F1F099B
0x0FB0533B,slice1a_propattach05_akdk46,rainbow,1,4,0,4,2,0,0,5,5,1.73,1,break_piece,0x6BDE4B9D|0x7A06DFEA|0xCA20C1D9
0x105994E0,,,0,4,0,0,4,0,0,4,5,0.03,1,break_piece|intact,0x08E25CDC|0x4A6BC856|0x7A5DCB7C
0x11392F0C,piece4b_ruin,rainbow,1,4,0,4,0,0,0,2,2,39.83,0,break_piece|intact,0x7604B190|0x95FB5377|0xABFDB4B0
0x118413D9,piece1d_propdebris06,rainbow,1,4,0,4,4,0,0,3,3,10.34,1,break_piece,0x07135D3C|0x37B0103D|0x7DB2E527
0x12683CC8,,,0,4,0,0,4,0,0,6,6,1.71,0,break_piece,0x1282963C|0x228FE801|0xA2EB8265
0x133BCDEC,global_env_each0,rainbow,1,4,0,4,1,0,0,5,5,4.03,0,break_piece,0x1946F361|0x7C77ACCB|0xCDC5617A
0x13770EF2,L2_closeup9,rainbow,1,4,0,0,4,0,0,6,6,0.87,0,break_piece,0x40858AFC|0x8D7C78FF|0xBDA1507E
0x16A8BAB7,,,0,4,0,0,4,0,0,6,6,1.64,1,break_piece,0x2B97DD31|0xB32053A7|0xCDDC96EC
0x16ED1CF4,,,0,4,0,0,4,0,0,3,4,0.03,1,break_piece,0x40D1E566|0x5AB8A933|0x62D45983
0x16F1E2B5,,,0,4,0,0,4,0,0,3,3,0.03,1,intact,0x8566262E|0x8E4E954A|0xBD858E29
0x170DC592,,,0,4,0,0,4,0,0,1,4,0.24,1,,0x39F47E08|0x786ADB07|0x80D4D35D
0x17CCC5D4,piece2a_propdebris32,rainbow,1,4,0,4,4,0,0,3,3,3.77,1,break_piece,0x2FB6CCDD|0x5DC2D1E2|0x8757B5FE
0x191F0807,,,0,4,0,0,4,0,0,2,3,8.20,1,break_piece,0x3177639B|0xA2AB2E44|0xADE3CED6
0x19889D9F,piece1d_propdebris00,rainbow,1,4,0,4,4,0,0,3,3,6.26,1,break_piece,0x020E5BB4|0x37B0103D|0x7DB2E527
0x19CBE9CC,,,0,4,0,4,3,0,0,5,5,10.85,1,break_piece,0x2E3C0B49|0x45CA9B90|0x8C674939
0x1BBC1EC0,L12_closeup,rainbow,1,4,0,0,4,0,0,5,6,10.41,0,break_piece|intact,0x149FC407|0x35992F99|0x9A7642ED
0x1BD53073,,,0,4,0,0,0,0,0,4,4,0.03,1,break_piece,0x0E9502CF|0x2915F4A0|0x31F0FE47
0x1C0ABF80,,,0,4,0,4,1,0,0,5,5,8.61,0,break_piece,0x539FF827|0x718C019B|0x80CE4CA3
0x1DB4C161,slice1b_propdebris13,rainbow,1,4,0,4,4,0,0,3,4,19.69,1,break_piece,0x3BF3DA2E|0x5436A936|0xD506BE7E
0x1DD10731,attachments,rainbow,1,4,0,0,0,0,0,3,3,0.03,1,break_piece|intact,0x37DC6DFD|0x58E907BE|0x79752F8D
0x1E1DC7E8,bone_propeller_r,rainbow,1,4,0,0,4,0,0,2,4,15.56,1,break_piece|intact,0x25B3F7BC|0x3A1CB5C0|0x54E9C345
0x20AFAF72,,,0,4,0,0,4,0,0,5,5,0.03,1,intact,0x539FF827|0x718C019B|0x80CE4CA3
0x20C43C36,,,0,4,0,4,4,0,0,6,6,2.15,0,break_piece,0x4AEE11CE|0x70DACFC5|0xD64E8456
0x213DE2BD,,,0,4,0,0,4,0,0,5,7,1.54,1,break_piece|intact,0x79905D82|0x8C58E7EB|0xD4E88AFD
0x224E27AD,,,0,4,0,0,4,0,0,4,4,0.03,1,break_piece,0x156B1738|0x63BD9B82|0xF433C5D7
0x225CCE34,,,0,4,0,0,4,0,0,5,5,0.03,1,break_piece,0x1E359C2F|0x319D840A|0x539FF827
0x2476F92A,,,0,4,0,4,4,0,0,5,5,4.04,0,break_piece,0x2F1F099B|0x74474CB1|0xCA20C1D9
0x26ADC06D,hp_spawn_a,rainbow,1,4,0,0,4,0,0,3,3,0.03,1,break_piece|intact,0x2F4F8F3E|0x47BDD2C3|0xD1574A09
0x2840BF61,floor01.piece1a_interior,rainbow,1,4,0,4,4,0,0,3,3,40.15,0,intact,0xAC3CD893|0xCA3AC936|0xD23F52FC
0x286CE2F3,,,0,4,0,4,4,0,0,1,1,0.59,0,intact,0x055E9085|0x3C9A5987|0x4761451B
0x28BC5B0B,,,0,4,0,4,3,0,0,5,5,11.88,1,break_piece,0x2C31E48A|0x2E3C0B49|0xCA20C1D9
0x28FAA04A,,,0,4,0,0,4,0,0,5,5,0.03,1,break_piece,0x319D840A|0x52BFCBFD|0x539FF827
0x2936E89E,floor02.piece1a_propdebris13,rainbow,1,4,0,4,4,0,0,3,3,13.81,1,break_piece,0x13417609|0x7D766FA6|0xCA3AC936
0x2A0C80DD,,,0,4,0,4,4,0,0,4,5,15.02,1,break_piece,0x25FE00A7|0xC56B1A44|0xD1968AF1
0x2AE418F5,slice3a_propattach02_pristine,rainbow,1,4,0,4,2,0,0,4,4,3.48,0,break_piece|intact,0x2F4F8F3E|0x4F3C5FBE|0xC939089F
0x2B55F5D4,,,0,4,0,0,4,0,0,5,5,1.90,0,break_piece,0x1A221527|0x32150ACF|0x6BDD88C3
0x2C35C761,bone_attach_rod_rr_b,rainbow,1,4,0,0,4,0,0,4,4,1.69,1,break_piece,0x31F0FE47|0x4C998949|0x5B3458E9
0x2C6F0619,,,0,4,0,0,4,0,0,2,2,47.74,0,break_piece,0x036E4F11|0x1976B149|0x9337E2DF
0x2C8F1D65,magazinef_loaded,rainbow,1,4,0,4,2,0,0,5,8,1.54,0,break_piece,0x1CE8F54F|0x342EDDD4|0x6D394A7B
0x2D0FBD07,,,0,4,0,0,4,0,0,4,5,0.95,1,break_piece|intact,0x461F1A3A|0x8CA421C3|0x8D7C78FF
0x2D62C4ED,,,0,4,0,0,4,0,0,5,5,1.90,0,break_piece,0x1A221527|0x32150ACF|0x6BDD88C3
0x2DE35B2C,,,0,4,0,0,4,0,0,6,6,1.47,1,break_piece,0x149FC407|0x9132806D|0xE2068412
0x305E446E,,,0,4,0,0,4,0,0,4,5,0.03,0,break_piece|intact,0x08E25CDC|0x4A6BC856|0x7A5DCB7C
0x30685974,slice3c_propdebris00,rainbow,1,4,0,4,4,0,0,3,4,5.54,1,break_piece,0x319D840A|0x9DF6B30B|0xA76D0DA1
0x31A12CF9,floor01.slice1a_interior,rainbow,1,4,0,4,3,0,0,3,3,129.58,0,break_piece,0x149FC407|0x261F62BF|0x77A20DC0
0x31EA0604,piece1a_propattach12_ruin,rainbow,1,4,0,4,3,0,0,4,4,25.02,1,break_piece|intact,0x04ED3522|0x95BF0E21|0xD2FB62DE
0x325AB183,,,0,4,0,0,4,0,0,6,6,2.36,1,break_piece,0x31F0FE47|0x4C998949|0x5B3458E9
0x36D4F017,piece1a_propattach06_pristine,rainbow,1,4,0,4,4,0,0,4,4,4.04,0,break_piece|intact,0x3FF2692D|0xE5133554|0xE6027C27
0x36FE137C,floor01.piece1b_interior,rainbow,1,4,0,4,4,0,0,3,3,57.75,0,intact,0xAC3CD893|0xCA3AC936|0xD23F52FC
0x37258EC2,,,0,4,0,0,4,0,0,8,8,0.03,1,break_piece|intact,0x0E9502CF|0x2915F4A0|0x31F0FE47
0x395BA500,,,0,4,0,0,4,0,0,6,6,0.03,1,break_piece,0x0E9502CF|0x2915F4A0|0x31F0FE47
0x39C6E139,,,0,4,0,0,0,0,0,5,6,0.23,1,intact,0x11640B62|0x16497BF1|0x80C357EC
0x39D71817,bone_attach_rod_fl_b,rainbow,1,4,0,0,4,0,0,4,4,1.52,1,break_piece,0x31F0FE47|0x4C998949|0x5B3458E9
0x3A403D66,global_prop_exist_34,rainbow,1,4,0,0,4,0,0,5,6,1.83,0,break_piece|intact,0x08E25CDC|0x2255CE3E|0x5B172306
0x3FEA62E8,piece1b_propdebris23,rainbow,1,4,0,4,4,0,0,3,3,8.59,1,break_piece|intact,0x6B3A45A6|0x8D26B965|0xE110E2D3
0x400A64E8,,,0,4,0,4,4,0,0,4,5,8.62,1,break_piece,0x25FE00A7|0xC56B1A44|0xD1968AF1
0x402D31AD,bone_fan,rainbow,1,4,0,0,4,0,0,4,5,0.42,1,break_piece|intact,0x2255CE3E|0x2D1D4D03|0xAC990539
0x41228361,piece1b_propattach01_pristine,rainbow,1,4,0,4,2,0,0,4,4,4.84,0,break_piece|intact,0x165F7C10|0x6B3A45A6|0xB9B36E17
0x415C884E,,,0,4,0,0,3,0,0,1,3,3.30,1,,0x23522367|0x804425B3|0x8185C0A5
0x4191A8A7,,,0,4,0,0,4,0,0,1,8,11.80,1,break_piece,0x1125CB99|0x1FBFBB4B|0x461F1A3A
0x41DD9A1B,piece1b_propdebris24,rainbow,1,4,0,4,4,0,0,3,3,7.87,1,break_piece|intact,0x6B3A45A6|0xA948DDA6|0xE110E2D3
0x426C2895,,,0,4,0,0,4,0,0,5,5,0.71,0,break_piece,0x26A095BE|0x5C412F85|0xA26387A9
0x42736D5E,,,0,4,0,0,4,0,0,3,3,2.57,1,break_piece,0x96218D77|0xA0DE5F82|0xB32D136C
0x44D09430,,,0,4,0,0,4,0,0,6,6,1.68,0,break_piece,0x1282963C|0x228FE801|0xA2EB8265
0x45DBB5DE,hp_fx_light12,rainbow,1,4,0,0,4,0,0,1,3,0.03,1,break_piece|static,0x04ED3522|0x4F3C5FBE|0x713ED3DB
0x464512B4,,,0,4,0,0,1,0,0,5,5,3.34,1,intact,0x12732DD2|0x40858AFC|0x461F1A3A
0x4910D335,,,0,4,0,0,0,0,0,5,5,0.03,1,break_piece,0x4AEE11CE|0x70DACFC5|0xD64E8456
0x495AAF18,hp_seat_mm,rainbow,1,4,0,0,4,0,0,4,6,0.03,1,break_piece|intact,0x044EDB9C|0x4D72B2BC|0xBDED558F
0x49FBBBC7,piece1b_propdebris28,rainbow,1,4,0,4,4,0,0,3,3,8.26,1,break_piece|intact,0x493FD997|0x6B3A45A6|0x8D26B965
0x4A75C249,bone_yaw_cannon,rainbow,1,4,0,0,0,0,0,4,5,8.88,1,break_piece|intact,0x25FE00A7|0x8C58E7EB|0xD4E88AFD
0x4AD228D1,piece1d_propdebris37,rainbow,1,4,0,4,4,0,0,3,3,27.82,1,break_piece,0x70D6FBD9|0xA0EAF095|0xA79EE18C
0x4B395CBB,floor02.piece1a_propdebris12,rainbow,1,4,0,4,4,0,0,3,3,8.20,1,break_piece,0x13417609|0x7D766FA6|0xCA3AC936
0x4B3DD9E9,floor02.piece1a_propdebris10,rainbow,1,4,0,4,4,0,0,3,3,11.95,1,break_piece,0x13417609|0x601A1292|0x7D766FA6
0x4B573702,piece1g_ruin,rainbow,1,4,0,4,0,0,0,2,2,0.03,0,break_piece,0x4B9C42F1|0xC808E35C|0xD7FCFD11
0x4CCC239A,,,0,4,0,0,4,0,0,6,6,1.68,0,break_piece,0x1282963C|0x228FE801|0xA2EB8265
0x4D4E3074,,,0,4,0,4,4,0,0,4,6,0.27,1,break_piece|intact,0x2255CE3E|0x2D1D4D03|0x8C58E7EB
0x4DE03FA4,hp_fx_light10,rainbow,1,4,0,0,4,0,0,1,3,0.03,1,break_piece|static,0x04ED3522|0x4F3C5FBE|0x713ED3DB
0x4DF1178A,,,0,4,0,4,0,0,0,3,4,38.00,0,break_piece,0x25FE00A7|0xC56B1A44|0xD1968AF1
0x4E6F5D5C,,,0,4,0,4,4,0,0,1,1,0.48,0,break_piece|intact,0x055E9085|0x3C9A5987|0x4761451B
0x4EB34DE8,hp_winch_sidea,rainbow,1,4,0,0,4,0,0,3,3,0.03,1,intact,0x07F4EE74|0x07F96BA2|0x69FC447F
0x4F520BC6,,,0,4,0,4,4,0,0,4,6,0.27,1,break_piece|intact,0x2255CE3E|0x2D1D4D03|0x8C58E7EB
0x4F686BA4,L3_7,rainbow,1,4,0,0,4,0,0,6,6,7.15,1,break_piece,0x149FC407|0x35992F99|0x585A9008
0x50A22024,,,0,4,0,0,4,0,0,6,6,6.15,0,break_piece,0x149FC407|0x35992F99|0x585A9008
0x51AA1E41,bone_attach_rod_fl_t,rainbow,1,4,0,0,4,0,0,4,4,1.27,1,break_piece,0x31F0FE47|0x4C998949|0x5B3458E9
0x523932F2,magazineg_loaded,rainbow,1,4,0,4,2,0,0,5,8,1.54,0,break_piece,0x1CE8F54F|0x342EDDD4|0x6D394A7B
0x5285083A,,,0,4,0,0,4,0,0,2,2,51.90,0,break_piece,0x036E4F11|0x1976B149|0x9337E2DF
0x52988958,floor01.piece1b_propdebris15,rainbow,1,4,0,4,4,0,0,3,3,8.38,1,break_piece,0x7D766FA6|0xAC3CD893|0xD23F52FC
0x52C32ADF,piece1d_propdebris39,rainbow,1,4,0,4,4,0,0,3,3,27.82,1,break_piece,0x70D6FBD9|0xA0EAF095|0xA79EE18C
0x530D3CE5,piece2a_propdebris19,rainbow,1,4,0,4,4,0,0,3,3,5.76,1,break_piece,0x1D20E058|0x91E2FC68|0xB3EFDFAC
0x5525456A,,,0,4,0,0,4,0,0,4,4,0.03,1,intact,0x13A86EF7|0x9387F335|0xC142F94B
0x56279F72,bone_suspension_f,rainbow,1,4,0,0,2,0,0,3,4,0.62,1,break_piece,0x4A41B9BA|0x51F277BD|0xCAC9D01F
0x56B0F619,,,0,4,0,0,0,0,0,2,3,0.03,0,break_piece,0x25FE00A7|0xC56B1A44|0xD1968AF1
0x56E69BE4,hp_seat_ft,rainbow,1,4,0,0,4,0,0,4,4,0.03,1,intact,0x0C95FF35|0x60E7FFEB|0xC142F94B
0x57903433,bone_rod_rl_t,rainbow,1,4,0,0,4,0,0,5,6,0.03,1,break_piece,0x31F0FE47|0x4C998949|0x5B3458E9
0x580D3A4D,bone_pitch_sensor,rainbow,1,4,0,0,4,0,0,4,6,0.60,1,break_piece|intact,0x1CE8F54F|0x342EDDD4|0xB645EE21
0x585FE988,,,0,4,0,0,4,0,0,6,6,6.29,0,break_piece,0x149FC407|0x35992F99|0x585A9008
0x5874FC2A,L1_closeup31,rainbow,1,4,0,0,4,0,0,4,6,1.56,1,break_piece,0x1623BB16|0x2D1D4D03|0xA4937D58
0x58BA9E52,aloutpost_bld_garage01_door_boothrental_a6,rainbow,1,4,0,0,4,0,0,3,3,0.03,1,break_piece|intact,0x49D0C1EE|0x815DB6F0|0xABD39ACB
0x5997CF6E,slice3c_interior,rainbow,1,4,0,4,3,0,0,3,3,162.16,0,break_piece|intact,0x319D840A|0x9DF6B30B|0xA76D0DA1
0x5B30CFFE,,,0,4,0,4,4,0,0,5,5,4.56,1,break_piece,0x2A5FF32E|0x56451E9E|0xA2EB5412
0x5BF879AB,bone_rotor_ruin,rainbow,1,4,0,0,4,0,0,3,4,8.42,1,intact,0x0B76A8FC|0x6D394A7B|0x994E1953
0x5C42B183,global_prop_exist_35,rainbow,1,4,0,0,4,0,0,5,6,1.83,0,break_piece|intact,0x08E25CDC|0x2255CE3E|0x5B172306
0x5C741059,,,0,4,0,0,4,0,0,6,6,1.83,0,break_piece,0x4AEE11CE|0x926D9ECB|0xD64E8456
0x5CC3A94F,piece2c_interior,rainbow,1,4,0,4,4,0,0,3,3,18.84,0,intact,0x2FB6CCDD|0x7DB2E527|0x95FB5377
0x5DFB713D,,,0,4,0,0,0,0,0,5,5,0.03,1,break_piece,0x73E8C0A4|0x80659E62|0x95F4BA55
0x5E057167,bone_rod_rr_b,rainbow,1,4,0,0,4,0,0,5,6,0.03,1,break_piece,0x31F0FE47|0x4C998949|0x5B3458E9
0x5E34D076,slice2d_interior,rainbow,1,4,0,4,3,0,0,3,3,146.12,0,break_piece|intact,0x0B7CC1B7|0x1A74D3EE|0x539FF827
0x5F25EE1D,slice1a_propdebris27,rainbow,1,4,0,4,4,0,0,3,4,16.81,1,break_piece,0x624F3CEA|0x770E7949|0xB358951D
0x5F5EFA15,bone_attach_rod_fr_b,rainbow,1,4,0,0,4,0,0,4,4,1.52,1,break_piece,0x31F0FE47|0x4C998949|0x5B3458E9
0x5FC65AC5,bone_rod_rl_b,rainbow,1,4,0,0,4,0,0,5,6,0.03,1,break_piece,0x31F0FE47|0x4C998949|0x5B3458E9
0x5FD96F42,piece2c_propdebris03,rainbow,1,4,0,4,4,0,0,3,3,5.67,1,break_piece,0x7DB2E527|0x95FB5377|0xABFDB4B0
0x63266BF3,slice1a_propattach08_ruin,rainbow,1,4,0,4,0,0,0,4,4,0.03,0,break_piece,0x7C77ACCB|0x8A6DEF3D|0xCDC5617A
0x645D2184,piece2a_propdebris21,rainbow,1,4,0,4,4,0,0,3,3,5.76,1,break_piece,0x1D20E058|0x68838B41|0x91E2FC68
0x6469CDE8,,,0,4,0,0,4,0,0,4,4,0.03,1,break_piece,0x40D1E566|0x5AB8A933|0x62D45983
0x6475E17B,,,0,4,0,0,4,0,0,3,3,1.43,1,break_piece,0x96218D77|0xA0DE5F82|0xB32D136C
0x653AD620,hp_beacon,rainbow,1,4,0,0,5,0,0,1,3,0.03,1,,0x0D4FA498|0x67641496|0x849972EE
0x6746EE96,hp_dock_mm,rainbow,1,4,0,0,4,0,0,4,4,0.03,1,break_piece|intact,0x044EDB9C|0x4D72B2BC|0xBDED558F
0x67E2A729,hp_fx_light11,rainbow,1,4,0,0,4,0,0,3,3,0.03,1,break_piece,0x2C31E48A|0x4F3C5FBE|0x713ED3DB
0x686EA703,piece3b_propdebris04,rainbow,1,4,0,4,4,0,0,3,3,5.30,1,break_piece,0x2FB6CCDD|0x95FB5377|0xABFDB4B0
0x6A7EF980,bone_hub_legr,rainbow,1,4,0,0,0,0,0,3,4,0.03,1,break_piece|intact,0x08E25CDC|0x4A6BC856|0x7A5DCB7C
0x6B03226E,piece1b_propattach01,rainbow,1,4,0,0,0,0,0,3,3,0.03,1,break_piece|intact,0x165F7C10|0x6B3A45A6|0xB9B36E17
0x6BCB7C64,,,0,4,0,4,0,0,0,1,2,162.39,0,break_piece,0x25FE00A7|0xC56B1A44|0xD1968AF1
0x6CC9CFA4,hp_hijack,rainbow,1,4,0,0,4,0,0,3,4,0.03,1,break_piece|intact,0x3177639B|0xADE3CED6|0xCE77D4CB
0x6E40D21B,,,0,4,0,0,0,0,0,3,3,0.03,1,break_piece|intact,0x149FC407|0x261F62BF|0x77A20DC0
0x6E66FFB6,floor01.slice1b_ruin,rainbow,1,4,0,4,3,0,0,2,2,21.89,0,break_piece|intact,0x261F62BF|0x77A20DC0|0xCB4C6EAB
0x6EE040C8,floor01.piece1a_propdebris10,rainbow,1,4,0,4,4,0,0,3,3,8.38,1,break_piece,0x601A1292|0xAC3CD893|0xD23F52FC
0x6F909FA8,,,0,4,0,0,4,0,0,8,8,0.03,1,break_piece|intact,0x0E9502CF|0x2915F4A0|0x31F0FE47
0x70C11B82,piece1d_propdebris38,rainbow,1,4,0,4,4,0,0,3,3,27.82,1,break_piece,0x70D6FBD9|0xA0EAF095|0xA79EE18C
0x7289B12E,floor01.piece1b_propdebris13,rainbow,1,4,0,4,4,0,0,3,3,13.84,1,break_piece,0x7D766FA6|0xCA3AC936|0xD23F52FC
0x7340A164,,,0,4,0,0,3,0,0,3,4,0.03,1,break_piece,0x10A1D397|0x18674F1F|0xC25E48DB
0x73EB119A,,,0,4,0,4,4,0,0,7,7,1.53,1,break_piece,0x0F9B9B04|0xA4937D58|0xBBDC51DD
0x7523D228,slice1a_propdebris26,rainbow,1,4,0,4,4,0,0,3,4,16.75,1,break_piece,0x624F3CEA|0x8C674939|0xB358951D
0x75284F56,slice1a_propdebris28,rainbow,1,4,0,4,4,0,0,3,4,16.77,1,break_piece,0x383D01E1|0x624F3CEA|0xB358951D
0x772C36B5,,,0,4,0,0,4,0,0,4,4,0.03,1,intact,0x13A86EF7|0x9387F335|0xC142F94B
0x791DF465,,,0,4,0,0,4,0,0,3,3,0.03,1,break_piece|intact,0x4B9C42F1|0x7604B190|0x77F7E8C3
0x794993ED,,,0,4,0,0,4,0,0,3,4,0.03,1,break_piece|intact,0x11755AC4|0x43E676BB|0x9F2BCEBE
0x7A1CA020,hp_fx_leaves_green_h,rainbow,1,4,0,0,4,0,0,3,3,0.03,1,break_piece,0x04817CD7|0x54DB2EBE|0x5AB8A933
0x7AE04F5B,,,0,4,0,4,4,0,0,5,8,8.57,1,break_piece,0x1CE8F54F|0x342EDDD4|0x9FCAE910
0x7BEE7F6F,hp_fx_exhaust_c,rainbow,1,4,0,0,4,0,0,4,5,0.03,1,break_piece,0x80C357EC|0x9302194B|0x9C3D4104
0x7C9B0A0D,floor01.piece1b_propdebris14,rainbow,1,4,0,4,4,0,0,3,3,13.93,1,break_piece,0x7D766FA6|0xAC3CD893|0xD23F52FC
0x7C9C0462,piece5a_propdebris02,rainbow,1,4,0,4,4,0,0,3,3,3.01,1,break_piece,0x3BF3DA2E|0x9DF6B30B|0xA76D0DA1
0x7D2D821B,hp_flare_r,rainbow,1,4,0,0,4,0,0,3,3,0.03,1,break_piece,0x3177639B|0x994E1953|0xADE3CED6
0x7E1B85F6,,,0,4,0,0,4,0,0,3,3,0.03,1,break_piece,0x2EB3F3AE|0x90B6CC8B|0xB6B946F4
0x7E49EBA6,bone_propeller_l,rainbow,1,4,0,0,4,0,0,2,4,15.57,1,break_piece|intact,0x25B3F7BC|0x3A1CB5C0|0x54E9C345
0x7F12730F,,,0,4,0,0,4,0,0,4,4,0.03,1,break_piece,0x40D1E566|0x5AB8A933|0x62D45983
0x80B0F712,,,0,4,0,0,4,0,0,5,5,0.03,1,break_piece,0x149FC407|0x319D840A|0x539FF827
0x81585F80,piece1a_propattach07_pristine,rainbow,1,4,0,4,4,0,0,4,4,4.04,0,break_piece|intact,0x3FF2692D|0xE5133554|0xE6027C27
0x84E061C9,piece2b_propdebris10,rainbow,1,4,0,4,4,0,0,3,3,4.70,1,break_piece,0x6BDE4B9D|0x8FCA6118|0xC576F6BC
0x850488F8,,,0,4,0,0,4,0,0,6,6,1.73,1,break_piece,0x1125CB99|0x4A579010|0x70DACFC5
0x8542D8EA,,,0,4,0,4,4,0,0,5,6,3.03,0,break_piece|intact,0x7E013B43|0xCBABA641|0xDA219845
0x8558C219,,,0,4,0,0,4,0,0,5,5,1.90,0,break_piece,0x1A221527|0x32150ACF|0x6BDD88C3
0x85A7F6D2,slice1b_propattach11_ruin,rainbow,1,4,0,4,1,0,0,4,4,5.30,1,break_piece,0x2F1F099B|0x37B0103D|0x818E5819
0x8788EECC,magazinee_loaded,rainbow,1,4,0,4,2,0,0,5,8,1.54,0,break_piece,0x1CE8F54F|0x342EDDD4|0x6D394A7B
0x887D702E,hp_dock_ft,rainbow,1,4,0,0,4,0,0,3,4,0.03,1,intact,0x0C95FF35|0x60E7FFEB|0xC142F94B
0x8A693966,,,0,4,0,0,4,0,0,6,6,1.31,1,break_piece,0x1623BB16|0x2D1D4D03|0x80659E62
0x8BCBD214,L1_closeup28,rainbow,1,4,0,0,4,0,0,6,6,1.73,0,break_piece,0x4AEE11CE|0x926D9ECB|0xD64E8456
0x8D37B82B,,,0,4,0,4,2,0,0,5,5,6.98,1,break_piece,0x539FF827|0x9A7642ED|0xC68EFD61
0x8D5D4BDF,,,0,4,0,0,4,0,0,5,5,1.90,0,break_piece,0x1A221527|0x32150ACF|0x6BDD88C3
0x8E09C804,piece1g_pristine,rainbow,1,4,0,4,4,0,0,2,2,18.41,0,intact,0x4B9C42F1|0xC808E35C|0xD7FCFD11
0x8F2BAC2D,floor02.piece1b_propdebris11,rainbow,1,4,0,4,4,0,0,3,3,13.81,1,break_piece|intact,0x7D766FA6|0xAC3CD893|0xCA3AC936
0x8F512A18,hp_dock_tl,rainbow,1,4,0,0,4,0,0,3,3,0.03,1,break_piece,0x340B1CB8|0x56EE6A1F|0xBDA1507E
0x8F724568,bone_yaw_sensor,rainbow,1,4,0,0,0,0,0,3,5,4.27,1,break_piece|intact,0x1CE8F54F|0x342EDDD4|0xB645EE21
0x9113A602,,,0,4,0,0,4,0,0,5,6,10.41,0,break_piece|intact,0x149FC407|0x35992F99|0x9A7642ED
0x91972A1E,slice1e_propattach00,rainbow,1,4,0,0,0,0,0,3,3,0.03,1,break_piece,0x35992F99|0x6871E4C5|0x713ED3DB
0x93B7EF43,,,0,4,0,0,4,0,0,4,4,0.03,1,break_piece,0x1A83DE10|0x70D2FBFA|0x88D09B0C
0x9461F7B7,bone_attach_rod_rr_t,rainbow,1,4,0,0,4,0,0,4,4,1.43,1,break_piece,0x31F0FE47|0x4C998949|0x5B3458E9
0x94B6B38B,,,0,4,0,0,0,0,0,3,4,2.33,1,break_piece,0x10A1D397|0x19E2962E|0x4A41B9BA
0x95771B02,slice1a_propattach16_pristine,rainbow,1,4,0,4,4,0,0,4,4,5.42,0,break_piece|intact,0x1946F361|0x618526A4|0xB358951D
0x95A1C89D,bone_hatch_ruin,rainbow,1,4,0,0,4,0,0,3,3,0.96,1,break_piece|intact,0x12732DD2|0x80C357EC|0x8D7C78FF
0x95ADED30,piece1a_propattach06,rainbow,1,4,0,0,0,0,0,3,3,0.03,1,break_piece,0x3FF2692D|0xE5133554|0xE6027C27
0x95C57452,magazineg,rainbow,1,4,0,0,0,0,0,4,7,0.03,1,break_piece,0x1CE8F54F|0x342EDDD4|0x6D394A7B
0x966F7957,,,0,4,0,0,4,0,0,4,4,0.55,1,break_piece,0x31F0FE47|0x4C998949|0x5B3458E9
0x97D1DAE8,,,0,4,0,0,4,0,0,5,5,1.92,0,break_piece,0x1A221527|0x32150ACF|0x6BDD88C3
0x99867335,,,0,4,0,0,4,0,0,3,3,0.03,1,break_piece|intact,0x03931F17|0x507A547E|0xA190463A
0x999CEED7,piece1d_propdebris08,rainbow,1,4,0,4,4,0,0,3,3,10.28,1,break_piece,0x07135D3C|0x37B0103D|0x7DB2E527
0x999E62C4,L12_3,rainbow,1,4,0,0,4,0,0,6,6,6.90,1,break_piece,0x149FC407|0x35992F99|0x585A9008
0x99F11338,,,0,4,0,0,4,0,0,6,6,1.62,1,break_piece,0x179A7702|0x2915F4A0|0x2B97DD31
0x9A5C7464,bone_hatch,rainbow,1,4,0,0,4,0,0,2,3,4.17,1,intact,0x33C8B389|0x722BEA76|0xB98FB059
0x9A96321B,magazineh_loaded,rainbow,1,4,0,4,2,0,0,5,8,1.54,0,break_piece,0x1CE8F54F|0x342EDDD4|0x6D394A7B
0x9B07D991,slice1e_propattach00_pristine,rainbow,1,4,0,4,1,0,0,4,4,12.39,0,break_piece|intact,0x35992F99|0x6871E4C5|0x713ED3DB
0x9B53AE52,,,0,4,0,4,4,0,0,5,5,13.93,1,break_piece,0x2C31E48A|0x2E3C0B49|0x35992F99
0x9DADAC49,,,0,4,0,0,0,0,0,7,7,0.96,0,intact,0x0E9502CF|0x2915F4A0|0x31F0FE47
0x9DADF3FA,,,0,4,0,4,1,0,0,5,5,1.04,1,break_piece,0x6B1DE27D|0x6BDE4B9D|0xCDC5617A
0x9F1563EA,,,0,4,0,0,4,0,0,2,3,54.00,0,break_piece,0x036E4F11|0x1976B149|0x9337E2DF
0xA00E55BA,slice3a_propattach02,rainbow,1,4,0,0,0,0,0,3,3,0.03,1,break_piece,0x2F4F8F3E|0x4F3C5FBE|0xC939089F
0xA062A696,bone_ramp,rainbow,1,4,0,0,4,0,0,3,3,2.32,1,break_piece,0x40858AFC|0x8D7C78FF|0xBDA1507E
0xA0646DCA,,,0,4,0,0,4,0,0,5,5,2.25,0,break_piece|intact,0x26A095BE|0x5C412F85|0xA26387A9
