model,node_idx,hash,parent,depth,wx,wy,wz,leaf,in_swit
0xE6027C27,175,0xD02FC57B,0x8009A62C,4,13.2233,8.0372,-4.8951,1,1
0xE6027C27,176,0x8F00A7C4,0x7A0BDB51,4,13.0056,7.9246,-0.8951,1,1
0xE6027C27,177,0xC4F90A09,0xF80452E6,4,13.0056,7.9246,3.1049,1,1
0xE6027C27,178,0x466A542A,0x1A06C703,4,13.0056,7.9246,7.1049,1,1
0xE6027C27,179,0xAF10E22F,0xF7FFD5B8,4,13.0056,7.9246,11.1049,1,1
0xE6027C27,180,0x2202566D,0xC17C2D28,3,13.0056,12.8130,11.4467,0,0
0xE6027C27,181,0x7B256438,0x2202566D,4,13.0056,12.8130,11.4467,1,1
0xE6027C27,182,0x0767FCC2,0xE65BC20B,4,13.0056,8.3126,11.4463,1,1
0xE6027C27,183,0x8458E92E,0xC17C2D28,3,13.2237,7.8122,11.1049,0,0
0xE6027C27,184,0x2309EF21,0x8458E92E,4,13.2237,7.8122,11.1049,1,1
0xE6027C27,185,0xE6603F39,0xC17C2D28,3,14.7733,-0.0047,5.0522,0,0
0xE6027C27,186,0xA5ED965C,0xE6603F39,4,14.7733,-0.0047,5.0522,1,1
0xE6027C27,187,0x4DE368F3,0x0C5E3C74,4,11.1418,-0.0169,11.8356,1,1
0xE6027C27,188,0x43680FA1,0x913666AE,4,-12.9469,12.7489,-1.1841,1,1
0xE6027C27,189,0x5551CFDF,0xA4B5ACA8,4,-12.9469,12.7489,-1.1841,1,1
0xE6027C27,190,0xB093A0DE,0x2EB2B44F,4,-12.9469,12.7489,-1.1841,1,1
0xE6027C27,191,0xB38E2FF0,0x846B4EC9,3,-9.3062,19.0844,-1.2457,1,0
0xE6027C27,192,0xEBBF5043,0x846B4EC9,3,10.5710,19.0844,-1.2457,1,0
0xE6027C27,193,0x9E8568CF,0x846B4EC9,3,12.5670,8.6019,1.1279,1,0
0xE6027C27,194,0x7C82F4B2,0x846B4EC9,3,-12.6478,8.5960,-8.1316,1,0
0xE6027C27,195,0xBD226E53,0x846B4EC9,3,-7.0644,0.0000,-14.4347,1,0
0xE6027C27,196,0xBB2F3720,0x846B4EC9,3,-13.4533,0.0000,-9.0947,1,0
0xE6027C27,197,0x4B01AB4F,0x846B4EC9,3,-15.2005,0.0000,0.0000,1,0
0xE6027C27,198,0x86A8475F,0x846B4EC9,3,-7.0320,0.0000,-14.5554,1,0
0xE6027C27,199,0xBA7D3585,0x846B4EC9,3,0.0000,0.0000,0.0000,0,1
0xE6027C27,200,0x064C8A45,0xBA7D3585,4,-1.4432,17.9295,-0.9944,1,0
0xE6027C27,201,0x951DE16C,0xBA7D3585,4,5.4801,17.2939,-3.1710,1,0
0xE6027C27,202,0xDEC03BF2,0xBA7D3585,4,0.0000,0.0000,0.0000,0,0
0xE6027C27,203,0x8CE1894B,0xDEC03BF2,5,-6.0117,16.9853,1.8945,1,0
0xE6027C27,204,0x5EBA013E,0xDEC03BF2,5,5.5268,17.2677,-0.9944,1,0
0xE6027C27,205,0x9B47BF8D,0x846B4EC9,3,-13.0648,10.7317,0.5620,0,0
0xE6027C27,206,0x3A08AFD8,0x9B47BF8D,4,-13.0648,10.7317,0.5620,0,1
0xE6027C27,207,0x1B341599,0x3A08AFD8,5,-13.2095,11.1028,0.8719,1,0
0xE6027C27,208,0xB92CBF8E,0x3A08AFD8,5,-13.2095,11.1028,0.2748,1,0
0xE6027C27,209,0x71453ED8,0x846B4EC9,3,-13.0648,10.7317,-9.5538,0,0
0xE6027C27,210,0x35103FCF,0x71453ED8,4,-13.0648,10.7317,-9.5538,0,1
0xE6027C27,211,0x5A87AD9A,0x35103FCF,5,-13.2095,11.1028,-9.2439,1,0
0xE6027C27,212,0xBC8F03A5,0x35103FCF,5,-13.2095,11.1028,-9.8410,1,0
0xE6027C27,213,0xA62FE04E,0x7B430FFF,4,-10.0068,19.6676,-10.2060,0,1
0xE6027C27,214,0xF623E8DC,0xA62FE04E,5,-9.7154,20.1231,-10.2060,1,0
0xE6027C27,215,0x19403722,0x846B4EC9,3,12.9744,10.7317,-2.2073,0,0
0xE6027C27,216,0x51E8906D,0x19403722,4,12.9744,10.7317,-2.2073,0,1
0xE6027C27,217,0x375EC7EC,0x51E8906D,5,13.1191,11.1028,-2.5172,1,0
0xE6027C27,218,0xD15BE8C3,0x51E8906D,5,13.1191,11.1028,-1.9201,1,0
0xE6027C27,219,0xF33DBCB9,0x846B4EC9,3,12.9744,10.7317,-12.2991,0,0
0xE6027C27,220,0xC64BB6DC,0xF33DBCB9,4,12.9744,10.7317,-12.2991,0,1
0xE6027C27,221,0x77BB3A7A,0xC64BB6DC,5,13.1191,11.1028,-12.0118,1,0
0xE6027C27,222,0xD9C29085,0xC64BB6DC,5,13.1191,11.1028,-12.6089,1,0
0xE6027C27,223,0x193BB9F4,0x846B4EC9,3,-12.7988,1.2934,-13.9597,0,0
0xE6027C27,224,0x6E418973,0x193BB9F4,4,-12.7988,1.2934,-13.9597,1,1
0xE6027C27,225,0x27C61D42,0xF3393F8B,4,-12.7985,1.7938,-13.9597,1,1
0xE6027C27,226,0xFB5BDE65,0x846B4EC9,3,-12.7981,6.2942,-13.8360,0,0
0xE6027C27,227,0x59A70C40,0xFB5BDE65,4,-12.7981,6.2942,-13.8360,1,1
0xE6027C27,228,0x9158F8F0,0x846B4EC9,3,15.0521,0.0000,-12.1944,0,0
0xE6027C27,229,0xDD5D0CD7,0x9158F8F0,4,15.0521,0.0000,-12.1944,1,1
0xE6027C27,230,0x0CB04032,0x846B4EC9,3,-2.2670,-0.0047,-13.9966,0,0
0xE6027C27,231,0x951550FD,0x0CB04032,4,-2.2670,-0.0047,-13.9966,1,1
0xE6027C27,232,0x8EB7C89D,0x846B4EC9,3,0.7613,0.0000,-13.9851,0,0
0xE6027C27,233,0x26F69968,0x8EB7C89D,4,0.7613,0.0000,-13.9851,1,1
0x13BFAF0E,0,0x13BFAF0E,,0,0.0000,0.0000,0.0000,0,0
0x13BFAF0E,1,0x443DE524,0x13BFAF0E,1,0.0000,0.0000,0.0000,0,0
0x13BFAF0E,2,0xB2C8BB5D,0x443DE524,2,0.0000,0.0000,0.0000,0,1
0x13BFAF0E,3,0x738B5885,0xB2C8BB5D,3,5.6820,6.0552,7.8533,1,1
0x13BFAF0E,4,0x6979FFA6,0xB2C8BB5D,3,9.8300,3.2774,-8.0423,1,1
0x13BFAF0E,5,0x8B7C73C3,0xB2C8BB5D,3,14.5255,6.0871,-2.1649,1,1
0x13BFAF0E,6,0xF17F52EC,0xB2C8BB5D,3,14.4458,6.1995,3.7406,1,1
0x13BFAF0E,7,0xEB818811,0xB2C8BB5D,3,15.5857,3.1405,2.3665,1,1
0x13BFAF0E,8,0x56055623,0x443DE524,2,0.0000,0.0000,0.0000,0,1
0x13BFAF0E,9,0x5E3BCF7B,0x13BFAF0E,1,0.0000,0.0000,0.0000,0,0
0x13BFAF0E,10,0x8F27AA8C,0x5E3BCF7B,2,0.0000,0.0000,0.0000,0,1
0x13BFAF0E,11,0xB63971A4,0x8F27AA8C,3,-4.8451,3.3033,-8.0426,1,1
0x13BFAF0E,12,0x58412C6F,0x8F27AA8C,3,-15.5629,3.2141,-4.7328,1,1
0x13BFAF0E,13,0x363EB852,0x8F27AA8C,3,-11.6668,5.9326,-7.1403,1,1
0x13BFAF0E,14,0xB84640BD,0x8F27AA8C,3,-14.4511,6.1723,4.2789,1,1
0x13BFAF0E,15,0x4E435B48,0x8F27AA8C,3,-11.0345,6.0920,8.0940,1,1
0x13BFAF0E,16,0xFAD780B2,0x5E3BCF7B,2,0.0000,0.0000,0.0000,0,1
0x13BFAF0E,17,0x671227EB,0x56055623,3,0.0000,0.0000,0.0000,1,1
0x13BFAF0E,18,0x4FDCA56A,0xFAD780B2,3,0.0000,0.0000,0.0000,1,1
0xCFAC6851,0,0xE57478EE,,0,0.0000,0.0000,0.0000,0,0
0xCFAC6851,1,0xB609A682,0xE57478EE,1,0.0000,0.0000,0.0000,0,0
0xCFAC6851,2,0xCCD03ACB,0xB609A682,2,0.0000,0.0000,0.0000,0,1
0xCFAC6851,3,0x558BDAF6,0xCCD03ACB,3,7.8012,3.4450,10.8349,1,1
0xCFAC6851,4,0xD7936361,0xCCD03ACB,3,9.0455,4.0736,9.2833,1,1
0xCFAC6851,5,0xDF97ED27,0xCCD03ACB,3,6.5819,4.1248,6.6781,1,1
0xCFAC6851,6,0xBD95790A,0xCCD03ACB,3,7.6545,3.1825,5.1831,1,1
0xCFAC6851,7,0x31A498CD,0xB609A682,2,0.0000,0.0000,0.0000,0,1
0xCFAC6851,8,0xDDDDD433,0x31A498CD,3,7.9932,0.0000,5.1816,0,0
0xCFAC6851,9,0x72397724,0xDDDDD433,4,7.9932,0.0000,5.1816,0,1
0xCFAC6851,10,0x054D23E0,0x72397724,5,8.6999,0.5914,4.7603,1,1
0xCFAC6851,11,0x2F4FA495,0x72397724,5,6.7663,0.7869,4.6979,1,1
0xCFAC6851,12,0x443DE524,0xE57478EE,1,0.0000,0.0000,0.0000,0,0
0xCFAC6851,13,0x56055623,0x443DE524,2,0.0000,0.0000,0.0000,0,1
0xCFAC6851,14,0x2E048617,0x56055623,3,1.2347,4.5641,-9.7077,0,0
0xCFAC6851,15,0xECCFC098,0x2E048617,4,1.2347,4.5641,-9.7077,0,1
0xCFAC6851,16,0xC4DF9381,0xECCFC098,5,1.2347,4.5641,-9.7077,1,1
0xCFAC6851,17,0xCADD5E5C,0xECCFC098,5,1.2347,4.5641,-9.7077,1,1
0xCFAC6851,18,0xB2C8BB5D,0x443DE524,2,0.0000,0.0000,0.0000,0,1
0xCFAC6851,19,0x6979FFA6,0xB2C8BB5D,3,-2.7759,1.4208,-11.2489,1,1
0xCFAC6851,20,0x5E3BCF7B,0xE57478EE,1,0.0000,0.0000,0.0000,0,0
0xCFAC6851,21,0xFAD780B2,0x5E3BCF7B,2,0.0000,0.0000,0.0000,0,1
0xCFAC6851,22,0xBD7008F2,0xFAD780B2,3,1.2347,4.5641,8.8694,0,0
0xCFAC6851,23,0x3CC2A6BB,0xBD7008F2,4,1.2347,4.5641,8.8694,0,1
0xCFAC6851,24,0x33C9D423,0x3CC2A6BB,5,1.2347,4.5641,8.8694,1,1
0xCFAC6851,25,0x11C76006,0x3CC2A6BB,5,1.2347,4.5641,8.8694,1,1
0xCFAC6851,26,0x3566387E,0xFAD780B2,3,-2.4703,6.1624,10.0301,0,0
0xCFAC6851,27,0x8D2E3FB7,0x3566387E,4,-2.4703,6.1624,10.0301,0,1
0xCFAC6851,28,0xFFB0CCD7,0x8D2E3FB7,5,-2.4703,6.1624,10.0301,1,1
0xCFAC6851,29,0x8F27AA8C,0x5E3BCF7B,2,0.0000,0.0000,0.0000,1,1
0xCFAC6851,30,0x5B30D171,0x31A498CD,3,0.0000,0.0000,0.0000,1,1
0xCFAC6851,31,0xFDE283C1,0x31A498CD,3,9.9840,1.6433,7.9263,0,0
0xCFAC6851,32,0x51DA67B4,0xFDE283C1,4,9.9840,1.6433,7.9263,0,1
0xCFAC6851,33,0xA14E94B2,0x51DA67B4,5,10.0657,1.9279,8.0143,1,0
0xCFAC6851,34,0x03E04E9C,0x31A498CD,3,9.5274,3.9864,10.5657,0,0
0xCFAC6851,35,0xD386A4AB,0x03E04E9C,4,9.5274,3.9864,10.5657,1,1
0xCFAC6851,36,0xB6AE5FDA,0xDDDDD433,4,7.9932,0.0000,5.1816,1,1
0xCFAC6851,37,0x51C22F6C,0x56055623,3,4.0882,5.2206,-9.3751,1,0
0xCFAC6851,38,0x4B01AB4F,0x56055623,3,8.1723,0.0000,-1.9027,1,0
0xCFAC6851,39,0xDB205EF6,0x56055623,3,-2.7867,0.0000,-11.5693,1,0
0xCFAC6851,40,0x671227EB,0x56055623,3,0.0000,0.0000,0.0000,1,1
0xCFAC6851,41,0xBCF01D36,0x2E048617,4,1.2347,4.5641,-9.7077,0,1
0xCFAC6851,42,0x22276254,0xBCF01D36,5,2.1636,7.3344,-9.7077,1,0
0xCFAC6851,43,0xCC01AD3A,0x56055623,3,-2.6157,6.2957,-7.6737,0,0
0xCFAC6851,44,0x80802775,0xCC01AD3A,4,-2.6157,6.2957,-7.6737,1,1
0xCFAC6851,45,0x2E090345,0x56055623,3,-4.9754,1.6443,-3.1400,0,0
0xCFAC6851,46,0x13444B20,0x2E090345,4,-4.9754,1.6443,-3.1400,0,1
0xCFAC6851,47,0xC15364A6,0x13444B20,5,-5.0571,1.9290,-3.2280,1,0
0xCFAC6851,48,0x4406E750,0x56055623,3,4.9522,3.5409,-9.2955,0,0
0xCFAC6851,49,0x2F735D37,0x4406E750,4,4.9522,3.5409,-9.2955,0,1
0xCFAC6851,50,0xD2331437,0x2F735D37,5,5.2424,4.3222,-9.2955,1,0
0xCFAC6851,51,0x45FA1E83,0x56055623,3,-4.9483,3.5409,-9.2903,0,0
0xCFAC6851,52,0x9C0662AA,0x45FA1E83,4,-4.9483,3.5409,-9.2903,0,1
0xCFAC6851,53,0xF03104DA,0x9C0662AA,5,-5.2385,4.3222,-9.2903,1,0
0xCFAC6851,54,0x23F7AA66,0x56055623,3,4.9522,3.5409,-0.0256,0,0
0xCFAC6851,55,0x1A951889,0x23F7AA66,4,4.9522,3.5409,-0.0256,0,1
0xCFAC6851,56,0x52385AE5,0x1A951889,5,5.2424,4.3222,-0.0256,1,0
0xCFAC6851,57,0xA5FF32D1,0x56055623,3,4.9847,3.8729,-10.2359,0,0
0xCFAC6851,58,0xE49CB644,0xA5FF32D1,4,4.9847,3.8729,-10.2359,0,1
0xCFAC6851,59,0xE59A003D,0xE49CB644,5,5.1295,4.2441,-10.5458,1,0
0xCFAC6851,60,0x639277D2,0xE49CB644,5,5.1295,4.2441,-9.9487,1,0
0xCFAC6851,61,0xABFCFDAC,0x56055623,3,4.5627,5.0593,-10.8478,0,0
0xCFAC6851,62,0x25CBD3FB,0xABFCFDAC,4,4.5627,5.0593,-10.8478,1,1
0xCFAC6851,63,0xBBD8AA7E,0xFAD780B2,3,-1.2677,6.6107,6.4692,1,0
0xCFAC6851,64,0xBBD8AA7E,0xFAD780B2,3,1.1756,6.6107,6.4692,1,0
0xCFAC6851,65,0xEBBF5043,0xFAD780B2,3,4.0882,5.2206,7.3976,1,0
0xCFAC6851,66,0x5D27E761,0xFAD780B2,3,0.0000,0.0000,8.6783,1,0
0xCFAC6851,67,0x4FDCA56A,0xFAD780B2,3,0.0000,0.0000,0.0000,1,1
0xCFAC6851,68,0xCC5594BD,0xBD7008F2,4,1.2347,4.5641,8.8694,0,1
0xCFAC6851,69,0x87F15893,0xCC5594BD,5,2.1636,7.3344,8.8694,1,0
0xCFAC6851,70,0xDF727D0F,0xFAD780B2,3,-4.5450,5.0593,9.8323,0,0
0xCFAC6851,71,0x46A08F9E,0xDF727D0F,4,-4.5450,5.0593,9.8323,1,1
0xCFAC6851,72,0x55757568,0xFAD780B2,3,-4.9483,3.5409,8.3538,0,0
0xCFAC6851,73,0x9709979F,0x55757568,4,-4.9483,3.5409,8.3538,0,1
0xCFAC6851,74,0x125C0227,0x9709979F,5,-5.2385,4.3222,8.3538,1,0
0xCFAC6851,75,0x3F77915D,0xFAD780B2,3,-4.9951,0.0000,5.8329,0,0
0xCFAC6851,76,0xCD22E928,0x3F77915D,4,-4.9951,0.0000,5.8329,1,1
0xCFAC6851,77,0x7C13A6F1,0x3566387E,4,-2.4703,6.1624,10.0301,1,1
0xCFAC6851,78,0x5768AC9B,0xFAD780B2,3,-4.9727,3.9347,9.5179,0,0
0xCFAC6851,79,0xD6136FD2,0x5768AC9B,4,-4.9727,3.9347,9.5179,0,1
0xCFAC6851,80,0x441E47F8,0xD6136FD2,5,-5.1174,4.3059,9.2307,1,0
0xCFAC6851,81,0xCE1B4F9F,0xD6136FD2,5,-5.1174,4.3059,9.8278,1,0
0xCFAC6851,82,0xBD6B8BC4,0xFAD780B2,3,-4.9951,0.0000,6.7061,0,0
0xCFAC6851,83,0x7E8ACAC3,0xBD6B8BC4,4,-4.9951,0.0000,6.7061,1,1
0xCFAC6851,84,0xD76DF349,0xFAD780B2,3,-4.9914,0.0145,4.0360,0,0
0xCFAC6851,85,0xD1E3186C,0xD76DF349,4,-4.9914,0.0145,4.0360,1,1
0xB7163C70,0,0xB7163C70,,0,0.0000,0.0000,0.0000,0,0
0xB7163C70,1,0x443DE524,0xB7163C70,1,0.0000,0.0000,0.0000,0,0
0xB7163C70,2,0xB2C8BB5D,0x443DE524,2,0.0000,0.0000,0.0000,0,1
0xB7163C70,3,0x738B5885,0xB2C8BB5D,3,2.9514,9.5019,-15.4423,1,1
0xB7163C70,4,0x6979FFA6,0xB2C8BB5D,3,-3.6725,9.0697,-15.4228,1,1
0xB7163C70,5,0x8B7C73C3,0xB2C8BB5D,3,11.3194,5.9390,-12.1298,1,1
0xB7163C70,6,0xF17F52EC,0xB2C8BB5D,3,11.3654,5.8227,-3.5050,1,1
0xB7163C70,7,0xEB818811,0xB2C8BB5D,3,-11.5948,5.6791,-11.0777,1,1
0xB7163C70,8,0x56055623,0x443DE524,2,0.0000,0.0000,0.0000,0,1
0xB7163C70,9,0x5E3BCF7B,0xB7163C70,1,0.0000,0.0000,0.0000,0,0
0xB7163C70,10,0x8F27AA8C,0x5E3BCF7B,2,0.0000,0.0000,0.0000,0,1
0xB7163C70,11,0xB63971A4,0x8F27AA8C,3,3.6751,9.2125,15.4415,1,1
0xB7163C70,12,0x58412C6F,0x8F27AA8C,3,-3.9154,9.4926,15.5051,1,1
0xB7163C70,13,0x363EB852,0x8F27AA8C,3,11.4585,5.6850,10.7578,1,1
0xB7163C70,14,0xB84640BD,0x8F27AA8C,3,-11.6367,5.6062,11.0520,1,1
0xB7163C70,15,0x4E435B48,0x8F27AA8C,3,-11.5856,5.7183,0.5886,1,1
0xB7163C70,16,0xFAD780B2,0x5E3BCF7B,2,0.0000,0.0000,0.0000,0,1
0xB7163C70,17,0x671227EB,0x56055623,3,0.0000,0.0000,0.0000,1,1
0xB7163C70,18,0x4FDCA56A,0xFAD780B2,3,0.0000,0.0000,0.0000,1,1
0x30BC17CD,0,0x30BC17CD,,0,0.0000,0.0000,0.0000,0,0
0x30BC17CD,1,0x206376F6,0x30BC17CD,1,0.0000,0.0000,0.0000,0,0
0x30BC17CD,2,0x5382B35E,0x206376F6,2,4.8204,32.0000,0.4706,1,0
0x6CF39C31,0,0x6CF39C31,,0,0.0000,0.0000,0.0000,1,0
0xBD68CBFB,0,0xBD68CBFB,,0,0.0000,0.0000,0.0000,0,0
0xBD68CBFB,1,0x501D5FD7,0xBD68CBFB,1,0.0000,0.0000,0.0000,0,0
0xBD68CBFB,2,0x8C314A58,0x501D5FD7,2,0.0000,0.0000,0.0000,0,1
0xBD68CBFB,3,0x1699655F,0x8C314A58,3,1.7710,1.4096,-1.5987,1,1
0xBD68CBFB,4,0x8C9C5DB8,0x8C314A58,3,1.7710,1.8232,-2.4392,1,1
0xBD68CBFB,5,0xB69EDE6D,0x8C314A58,3,1.7710,1.2070,-2.4084,1,1
0xBD68CBFB,6,0x48E02667,0x8C314A58,3,1.7710,1.1465,-2.8688,1,1
0xBD68CBFB,7,0x26DDB24A,0x8C314A58,3,1.7710,1.1400,-0.5160,1,1
0xBD68CBFB,8,0xC0C74B69,0x8C314A58,3,1.7710,2.7261,-0.9336,1,1
0xBD68CBFB,9,0xA6C4E3E4,0x8C314A58,3,1.7710,2.8218,-2.1737,1,1
0xBD68CBFB,10,0xC0C2CE3B,0x8C314A58,3,1.7710,1.9587,-2.9876,1,1
0xBD68CBFB,11,0x9EC05A1E,0x8C314A58,3,1.7710,1.1808,-3.4645,1,1
0xBD68CBFB,12,0xA8D1B2FD,0x8C314A58,3,1.7710,2.5459,-3.3338,1,1
0xBD68CBFB,13,0x3ECECD88,0x8C314A58,3,1.7710,3.1352,-3.2815,1,1
0xBD68CBFB,14,0x48CC9EAF,0x8C314A58,3,-0.4279,1.4096,-0.0042,1,1
0xBD68CBFB,15,0x26CA2A92,0x8C314A58,3,0.5250,1.8232,-0.0042,1,1
0xBD68CBFB,16,0x0DB6DF22,0x8C314A58,3,0.4901,1.2070,-0.0042,1,1
0xBD68CBFB,17,0x6FB9B7FF,0x8C314A58,3,1.0120,1.1465,-0.0042,1,1
0xBD68CBFB,18,0xEDC5B74C,0x8C314A58,3,-1.6554,1.1400,-0.0042,1,1
0xBD68CBFB,19,0x67C8B5F1,0x8C314A58,3,-1.1819,2.7261,-0.0042,1,1
0xBD68CBFB,20,0xE5C12D86,0x8C314A58,3,0.2240,2.8218,-0.0042,1,1
0xBD68CBFB,21,0x07C3A1A3,0x8C314A58,3,1.1467,1.9587,-0.0042,1,1
0xBD68CBFB,22,0x85CFA0F0,0x8C314A58,3,1.6874,1.1808,-0.0042,1,1
0xBD68CBFB,23,0xEFD28665,0x8C314A58,3,1.5392,2.5459,-0.0042,1,1
0xBD68CBFB,24,0x8DCB305A,0x8C314A58,3,1.4800,3.1352,-0.0042,1,1
0xBD68CBFB,25,0x206376F6,0x501D5FD7,2,0.0000,0.0000,0.0000,1,1
0xB76DF57B,0,0xB76DF57B,,0,0.0000,0.0000,0.0000,1,0
0x31DDD3EF,0,0x31DDD3EF,,0,0.0000,0.0000,0.0000,0,0
0x31DDD3EF,1,0x501D5FD7,0x31DDD3EF,1,0.0000,0.0000,0.0000,0,0
0x31DDD3EF,2,0x8C314A58,0x501D5FD7,2,0.0000,0.0000,0.0000,0,1
0x31DDD3EF,3,0x8DCB305A,0x8C314A58,3,0.2997,6.0681,-0.0992,1,1
0x31DDD3EF,4,0x206376F6,0x501D5FD7,2,0.0000,0.0000,0.0000,0,1
0x31DDD3EF,5,0xB2D620B8,0x206376F6,3,0.0000,1.7000,0.0000,1,0
0x31DDD3EF,6,0xC053166E,0x206376F6,3,0.0000,0.1000,0.0000,1,0
0x93643EA3,0,0x93643EA3,,0,0.0000,0.0000,0.0000,0,0
0x93643EA3,1,0x501D5FD7,0x93643EA3,1,0.0000,0.0000,0.0000,0,0
0x93643EA3,2,0x8C314A58,0x501D5FD7,2,0.0000,0.0000,0.0000,0,1
0x93643EA3,3,0x8DCB305A,0x8C314A58,3,0.2997,6.0681,-0.0992,1,1
0x93643EA3,4,0x206376F6,0x501D5FD7,2,0.0000,0.0000,0.0000,0,1
0x93643EA3,5,0xB2D620B8,0x206376F6,3,0.0215,7.0000,0.0000,1,0
0x93643EA3,6,0xC053166E,0x206376F6,3,0.0215,-7.0000,0.0000,1,0
0x45CC35FE,0,0xCBC1EB51,,0,0.0000,0.0000,0.0000,0,0
0x45CC35FE,1,0x31DB4F50,0xCBC1EB51,1,0.0000,0.0000,0.0000,1,0
0x45CC35FE,2,0xFAEFB386,0xCBC1EB51,1,0.0000,1.0648,-0.0250,0,0
0x45CC35FE,3,0x24C5009C,0xFAEFB386,2,0.0000,1.0648,-0.0250,0,0
0x45CC35FE,4,0x1C2E8837,0x24C5009C,3,-0.1748,1.0904,-0.0250,1,0
0x45CC35FE,5,0x629B2990,0x24C5009C,3,0.1748,1.0904,-0.0250,1,0
0x45CC35FE,6,0x76853D12,0x24C5009C,3,0.0859,0.9622,0.0025,0,0
0x45CC35FE,7,0xA76C9842,0x76853D12,4,0.1699,0.4920,0.0147,0,0
0x45CC35FE,8,0x1226F58D,0xA76C9842,5,0.2171,0.1187,-0.0543,0,0
0x45CC35FE,9,0x901F6D22,0x1226F58D,6,0.2448,0.0242,0.0612,1,0
0x45CC35FE,10,0xC2299AC4,0x24C5009C,3,-0.0859,0.9622,0.0025,0,0
0x45CC35FE,11,0x0163705C,0xC2299AC4,4,-0.1700,0.4920,0.0147,0,0
0x45CC35FE,12,0x3120671B,0x0163705C,5,-0.2171,0.1187,-0.0543,0,0
0x45CC35FE,13,0x97234644,0x3120671B,6,-0.2448,0.0242,0.0612,1,0
0x45CC35FE,14,0x5CA49BD8,0xFAEFB386,2,0.0000,1.0648,-0.0250,0,0
0x45CC35FE,15,0x66A26CFF,0x5CA49BD8,3,-0.0000,1.1485,-0.0347,0,0
0x45CC35FE,16,0x4C7733ED,0x66A26CFF,4,-0.0000,1.2325,-0.0295,0,0
0x45CC35FE,17,0x3846CB35,0x4C7733ED,5,-0.0844,1.3958,-0.1865,1,0
0x45CC35FE,18,0xDF2D0826,0x4C7733ED,5,0.0844,1.3958,-0.1865,1,0
0x45CC35FE,19,0xA6EFDD4F,0x4C7733ED,5,0.0000,1.2498,0.1388,1,0
0x45CC35FE,20,0xC187105B,0x4C7733ED,5,-0.0000,1.5470,-0.0528,0,0
0x45CC35FE,21,0x705C4508,0xC187105B,6,-0.0000,1.6585,-0.0362,0,0
0x45CC35FE,22,0xD5864118,0x705C4508,7,-0.0013,1.7590,0.0706,1,0
0x45CC35FE,23,0x30103344,0x705C4508,7,0.0489,1.6859,0.0563,1,0
0x45CC35FE,24,0x9AB50943,0x705C4508,7,-0.0505,1.6859,0.0564,1,0
0x45CC35FE,25,0xC65682D2,0x705C4508,7,0.0296,1.7064,0.0438,1,0
0x45CC35FE,26,0xB98D69C9,0x705C4508,7,-0.0343,1.7064,0.0438,1,0
0x45CC35FE,27,0xB061703D,0x705C4508,7,-0.0022,1.7098,0.0741,1,0
0x45CC35FE,28,0x6DE365F5,0x705C4508,7,0.0283,1.7209,0.0716,1,0
0x45CC35FE,29,0xA16DF454,0x705C4508,7,-0.0310,1.7211,0.0716,1,0
0x45CC35FE,30,0x88D26F3C,0x705C4508,7,0.0324,1.7093,0.0615,1,0
0x45CC35FE,31,0xA86FE57B,0x705C4508,7,-0.0350,1.7095,0.0617,1,0
0x45CC35FE,32,0xB2BB48FC,0x705C4508,7,-0.0000,1.6656,-0.0135,0,0
0x45CC35FE,33,0xC98F0F51,0xB2BB48FC,8,0.0090,1.6336,0.0795,1,0
0x45CC35FE,34,0x572ADCB8,0xB2BB48FC,8,-0.0116,1.6336,0.0795,1,0
0x45CC35FE,35,0x3E776EB4,0xB2BB48FC,8,-0.0021,1.6335,0.0609,1,0
0x45CC35FE,36,0x2FC9942F,0x705C4508,7,0.0249,1.6358,0.0628,1,0
0x45CC35FE,37,0x07607CCE,0x705C4508,7,-0.0284,1.6358,0.0628,1,0
0x45CC35FE,38,0x0A1CF9F9,0x705C4508,7,0.0101,1.6403,0.0767,1,0
0x45CC35FE,39,0xCF6D1860,0x705C4508,7,-0.0146,1.6403,0.0767,1,0
0x45CC35FE,40,0xB308786D,0x705C4508,7,0.0128,1.6709,0.0706,1,0
0x45CC35FE,41,0x52CD1E0C,0x705C4508,7,-0.0203,1.6717,0.0706,1,0
0x45CC35FE,42,0xA3A5094A,0x4C7733ED,5,0.0630,1.5243,-0.0592,0,0
0x45CC35FE,43,0xB2C9CE63,0xA3A5094A,6,0.1754,1.4530,-0.0666,0,0
0x45CC35FE,44,0xBEFC09A2,0xB2C9CE63,7,0.3091,1.2032,-0.0494,0,0
0x45CC35FE,45,0x03719EEF,0xBEFC09A2,8,0.3933,1.0604,-0.0032,1,0
0x45CC35FE,46,0xEB6F1B2D,0xBEFC09A2,8,0.4353,0.9890,0.0200,0,0
0x45CC35FE,47,0xFA761573,0xEB6F1B2D,9,0.4560,0.8943,0.0356,1,0
0x45CC35FE,48,0xA6221FBB,0xEB6F1B2D,9,0.4817,0.8978,0.0675,0,0
0x45CC35FE,49,0x8C243564,0xA6221FBB,10,0.4938,0.8622,0.0811,0,0
0x45CC35FE,50,0xA6269CE9,0x8C243564,11,0.4904,0.8391,0.0877,1,0
0x45CC35FE,51,0x7F5D343E,0xEB6F1B2D,9,0.4875,0.8942,0.0452,0,0
0x45CC35FE,52,0x2164EF09,0x7F5D343E,10,0.5014,0.8505,0.0495,0,0
